case_id	name	category	signature	expected_hex	inspiration
case_0103	fnv1a-stream--multiply-low-mask-merge-add-carry-067	hashing	multiply-low,mask-merge,add-carry,compare-select,switch-phi,short-circuit,byte-pack,sub-borrow,add-carry,horner-loop,halfword-swap,horner-loop	0xa1f7a308	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0104	fnv1a-stream--divide-rem-mask-merge-add-carry-068	hashing	divide-rem,mask-merge,add-carry,reverse-loop,mask-merge,short-circuit,minmax-clamp,counted-loop,compare-select,compare-select,sub-borrow,endian-swap	0x6bdf06f9	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0105	fnv1a-stream--mask-merge-mask-merge-add-carry-069	hashing	mask-merge,mask-merge,add-carry,byte-pack,reverse-loop,compare-select,reverse-loop,byte-pack,mask-merge,gray-decode,mask-merge,minmax-clamp	0xd24b0743	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0106	fnv1a-stream--compare-select-mask-merge-add-carry-06a	hashing	compare-select,mask-merge,add-carry,divide-rem,counted-loop,minmax-clamp,reverse-loop,counted-loop,reverse-loop,endian-swap,switch-phi,add-carry	0x91a16bfb	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0107	fnv1a-stream--byte-pack-mask-merge-add-carry-06b	hashing	byte-pack,mask-merge,add-carry,endian-swap,endian-swap,rotate-mix,add-carry,switch-phi,mask-merge,halfword-swap,multiply-low,popcount-loop	0x259c6626	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0108	fnv1a-stream--halfword-swap-mask-merge-add-carry-06c	hashing	halfword-swap,mask-merge,add-carry,byte-pack,switch-phi,mask-merge,array-scatter,multiply-low,reverse-loop,multiply-low,endian-swap,mask-merge	0x6a0ec9c5	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0109	fnv1a-stream--array-scatter-mask-merge-add-carry-06d	hashing	array-scatter,mask-merge,add-carry,carry-chain,divide-rem,gray-decode,multiply-low,compare-select,popcount-loop,counted-loop,array-scatter,add-carry	0x20d7d480	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0110	fnv1a-stream--counted-loop-mask-merge-add-carry-06e	hashing	counted-loop,mask-merge,add-carry,endian-swap,minmax-clamp,mask-merge,gray-decode,gray-decode,rotate-mix,divide-rem,byte-pack,short-circuit	0x0181d94a	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0111	fnv1a-stream--switch-phi-mask-merge-add-carry-06f	hashing	switch-phi,mask-merge,add-carry,halfword-swap,byte-pack,byte-pack,endian-swap,counted-loop,sub-borrow,popcount-loop,horner-loop,array-scatter	0x3814eada	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0112	fnv1a-stream--short-circuit-mask-merge-add-carry-070	hashing	short-circuit,mask-merge,add-carry,halfword-swap,mask-merge,mask-merge,switch-phi,compare-select,compare-select,short-circuit,byte-pack,sub-borrow	0xdebfb2c4	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0113	fnv1a-stream--popcount-loop-mask-merge-add-carry-071	hashing	popcount-loop,mask-merge,add-carry,mask-merge,reverse-loop,multiply-low,array-scatter,multiply-low,array-scatter,endian-swap,byte-pack,halfword-swap	0x38736b04	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0114	fnv1a-stream--reverse-loop-mask-merge-add-carry-072	hashing	reverse-loop,mask-merge,add-carry,rotate-mix,reverse-loop,popcount-loop,endian-swap,compare-select,counted-loop,horner-loop,sub-borrow,short-circuit	0x7ed332f2	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0115	fnv1a-stream--gray-decode-mask-merge-add-carry-073	hashing	gray-decode,mask-merge,add-carry,horner-loop,endian-swap,byte-pack,horner-loop,byte-pack,endian-swap,rotate-mix,endian-swap,mask-merge	0x8ed23c9f	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0116	fnv1a-stream--minmax-clamp-mask-merge-add-carry-074	hashing	minmax-clamp,mask-merge,add-carry,popcount-loop,multiply-low,divide-rem,carry-chain,multiply-low,carry-chain,mask-merge,byte-pack,array-scatter	0x3a41a8ec	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0117	fnv1a-stream--endian-swap-mask-merge-add-carry-075	hashing	endian-swap,mask-merge,add-carry,halfword-swap,add-carry,counted-loop,add-carry,rotate-mix,array-scatter,short-circuit,gray-decode,add-carry	0x868259ff	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0118	fnv1a-stream--carry-chain-mask-merge-add-carry-076	hashing	carry-chain,mask-merge,add-carry,byte-pack,add-carry,add-carry,divide-rem,switch-phi,compare-select,compare-select,popcount-loop,divide-rem	0xe0f21ba8	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0119	fnv1a-stream--horner-loop-mask-merge-add-carry-077	hashing	horner-loop,mask-merge,add-carry,rotate-mix,horner-loop,reverse-loop,reverse-loop,compare-select,sub-borrow,multiply-low,endian-swap,popcount-loop	0x88db88e9	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0120	fnv1a-stream--add-carry-compare-select-add-carry-078	hashing	add-carry,compare-select,add-carry,reverse-loop,mask-merge,reverse-loop,popcount-loop,sub-borrow,switch-phi,reverse-loop,add-carry,gray-decode	0x6e9eaf36	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0121	fnv1a-stream--sub-borrow-compare-select-add-carry-079	hashing	sub-borrow,compare-select,add-carry,switch-phi,rotate-mix,minmax-clamp,multiply-low,minmax-clamp,add-carry,switch-phi,add-carry,reverse-loop	0x4d3e01c4	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0122	fnv1a-stream--rotate-mix-compare-select-add-carry-07a	hashing	rotate-mix,compare-select,add-carry,divide-rem,compare-select,counted-loop,gray-decode,mask-merge,switch-phi,array-scatter,counted-loop,rotate-mix	0x54c2f46c	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0123	fnv1a-stream--multiply-low-compare-select-add-carry-07b	hashing	multiply-low,compare-select,add-carry,sub-borrow,sub-borrow,divide-rem,popcount-loop,halfword-swap,minmax-clamp,divide-rem,reverse-loop,gray-decode	0x300577c5	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0124	fnv1a-stream--divide-rem-compare-select-add-carry-07c	hashing	divide-rem,compare-select,add-carry,horner-loop,byte-pack,multiply-low,halfword-swap,halfword-swap,byte-pack,byte-pack,short-circuit,byte-pack	0xa20d495d	https://llvm.org/docs/TestingGuide.html#test-suite-overview
case_0125	popcount-array--mask-merge-compare-select-add-carry-07d	bit-manipulation	mask-merge,compare-select,add-carry,reverse-loop,minmax-clamp,popcount-loop,reverse-loop,array-scatter,add-carry,rotate-mix,divide-rem,rotate-mix	0xf18dccdd	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0126	popcount-array--compare-select-compare-select-add-carry-07e	bit-manipulation	compare-select,compare-select,add-carry,array-scatter,minmax-clamp,byte-pack,carry-chain,short-circuit,gray-decode,halfword-swap,carry-chain,carry-chain	0xbf215e49	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0127	popcount-array--byte-pack-compare-select-add-carry-07f	bit-manipulation	byte-pack,compare-select,add-carry,divide-rem,multiply-low,array-scatter,short-circuit,popcount-loop,halfword-swap,array-scatter,rotate-mix,gray-decode	0x4d20cef7	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0128	popcount-array--halfword-swap-compare-select-add-carry-080	bit-manipulation	halfword-swap,compare-select,add-carry,popcount-loop,popcount-loop,rotate-mix,sub-borrow,minmax-clamp,popcount-loop,compare-select,rotate-mix,minmax-clamp	0x26418ea8	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0129	popcount-array--array-scatter-compare-select-add-carry-081	bit-manipulation	array-scatter,compare-select,add-carry,add-carry,reverse-loop,short-circuit,horner-loop,sub-borrow,counted-loop,horner-loop,counted-loop,popcount-loop	0xac1f8040	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0130	popcount-array--counted-loop-compare-select-add-carry-082	bit-manipulation	counted-loop,compare-select,add-carry,byte-pack,counted-loop,counted-loop,horner-loop,halfword-swap,endian-swap,popcount-loop,short-circuit,sub-borrow	0x5e681e1d	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0131	popcount-array--switch-phi-compare-select-add-carry-083	bit-manipulation	switch-phi,compare-select,add-carry,reverse-loop,popcount-loop,short-circuit,endian-swap,endian-swap,carry-chain,halfword-swap,halfword-swap,halfword-swap	0x9258c8d9	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0132	popcount-array--short-circuit-compare-select-add-carry-084	bit-manipulation	short-circuit,compare-select,add-carry,add-carry,byte-pack,gray-decode,halfword-swap,sub-borrow,sub-borrow,horner-loop,reverse-loop,halfword-swap	0x9e0308db	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0133	popcount-array--popcount-loop-compare-select-add-carry-085	bit-manipulation	popcount-loop,compare-select,add-carry,array-scatter,add-carry,mask-merge,reverse-loop,minmax-clamp,counted-loop,carry-chain,counted-loop,mask-merge	0x4e1a5db6	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0134	popcount-array--reverse-loop-compare-select-add-carry-086	bit-manipulation	reverse-loop,compare-select,add-carry,reverse-loop,add-carry,switch-phi,carry-chain,mask-merge,endian-swap,add-carry,divide-rem,array-scatter	0xfef36c6a	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0135	popcount-array--gray-decode-compare-select-add-carry-087	bit-manipulation	gray-decode,compare-select,add-carry,multiply-low,multiply-low,array-scatter,divide-rem,divide-rem,reverse-loop,popcount-loop,divide-rem,minmax-clamp	0x2e740591	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0136	popcount-array--minmax-clamp-compare-select-add-carry-088	bit-manipulation	minmax-clamp,compare-select,add-carry,switch-phi,popcount-loop,mask-merge,gray-decode,multiply-low,add-carry,short-circuit,mask-merge,reverse-loop	0x2da32199	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0137	popcount-array--endian-swap-compare-select-add-carry-089	bit-manipulation	endian-swap,compare-select,add-carry,carry-chain,rotate-mix,switch-phi,sub-borrow,rotate-mix,horner-loop,array-scatter,popcount-loop,gray-decode	0xceeb54b6	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0138	popcount-array--carry-chain-compare-select-add-carry-08a	bit-manipulation	carry-chain,compare-select,add-carry,sub-borrow,compare-select,popcount-loop,array-scatter,switch-phi,divide-rem,horner-loop,switch-phi,horner-loop	0xb358e270	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0139	popcount-array--horner-loop-compare-select-add-carry-08b	bit-manipulation	horner-loop,compare-select,add-carry,halfword-swap,sub-borrow,switch-phi,switch-phi,counted-loop,gray-decode,compare-select,gray-decode,compare-select	0x4c426e5a	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0140	popcount-array--add-carry-byte-pack-add-carry-08c	bit-manipulation	add-carry,byte-pack,add-carry,carry-chain,gray-decode,add-carry,reverse-loop,rotate-mix,minmax-clamp,array-scatter,mask-merge,compare-select	0x8f51f9d1	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0141	popcount-array--sub-borrow-byte-pack-add-carry-08d	bit-manipulation	sub-borrow,byte-pack,add-carry,byte-pack,add-carry,rotate-mix,minmax-clamp,switch-phi,byte-pack,halfword-swap,array-scatter,byte-pack	0xa3dc3a77	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0142	popcount-array--rotate-mix-byte-pack-add-carry-08e	bit-manipulation	rotate-mix,byte-pack,add-carry,halfword-swap,halfword-swap,add-carry,short-circuit,counted-loop,short-circuit,rotate-mix,horner-loop,gray-decode	0x038f54a6	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0143	popcount-array--multiply-low-byte-pack-add-carry-08f	bit-manipulation	multiply-low,byte-pack,add-carry,endian-swap,horner-loop,counted-loop,reverse-loop,horner-loop,gray-decode,horner-loop,gray-decode,rotate-mix	0xe7bf63fc	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0144	popcount-array--divide-rem-byte-pack-add-carry-090	bit-manipulation	divide-rem,byte-pack,add-carry,mask-merge,mask-merge,divide-rem,halfword-swap,byte-pack,divide-rem,rotate-mix,horner-loop,reverse-loop	0xa9e2bfd1	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0145	popcount-array--mask-merge-byte-pack-add-carry-091	bit-manipulation	mask-merge,byte-pack,add-carry,halfword-swap,rotate-mix,counted-loop,counted-loop,compare-select,horner-loop,horner-loop,switch-phi,switch-phi	0x0aa39679	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0146	popcount-array--compare-select-byte-pack-add-carry-092	bit-manipulation	compare-select,byte-pack,add-carry,horner-loop,compare-select,short-circuit,carry-chain,gray-decode,short-circuit,array-scatter,endian-swap,switch-phi	0xa2d47011	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0147	popcount-array--byte-pack-byte-pack-add-carry-093	bit-manipulation	byte-pack,byte-pack,add-carry,rotate-mix,mask-merge,counted-loop,halfword-swap,rotate-mix,byte-pack,halfword-swap,endian-swap,carry-chain	0xa6704225	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0148	popcount-array--halfword-swap-byte-pack-add-carry-094	bit-manipulation	halfword-swap,byte-pack,add-carry,divide-rem,byte-pack,endian-swap,popcount-loop,compare-select,divide-rem,multiply-low,horner-loop,counted-loop	0x3e83276a	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0149	popcount-array--array-scatter-byte-pack-add-carry-095	bit-manipulation	array-scatter,byte-pack,add-carry,array-scatter,halfword-swap,switch-phi,multiply-low,byte-pack,switch-phi,rotate-mix,byte-pack,byte-pack	0x1464fa83	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0150	parity-fold--counted-loop-byte-pack-add-carry-096	bit-manipulation	counted-loop,byte-pack,add-carry,carry-chain,minmax-clamp,array-scatter,gray-decode,carry-chain,halfword-swap,divide-rem,endian-swap,multiply-low	0xa0fa1178	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0151	parity-fold--switch-phi-byte-pack-add-carry-097	bit-manipulation	switch-phi,byte-pack,add-carry,multiply-low,byte-pack,switch-phi,popcount-loop,byte-pack,multiply-low,endian-swap,endian-swap,counted-loop	0xd61c469a	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0152	parity-fold--short-circuit-byte-pack-add-carry-098	bit-manipulation	short-circuit,byte-pack,add-carry,multiply-low,endian-swap,gray-decode,reverse-loop,minmax-clamp,array-scatter,add-carry,short-circuit,minmax-clamp	0xe895dd54	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0153	parity-fold--popcount-loop-byte-pack-add-carry-099	bit-manipulation	popcount-loop,byte-pack,add-carry,compare-select,rotate-mix,array-scatter,minmax-clamp,mask-merge,counted-loop,popcount-loop,halfword-swap,endian-swap	0xb37d7cc9	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0154	parity-fold--reverse-loop-byte-pack-add-carry-09a	bit-manipulation	reverse-loop,byte-pack,add-carry,popcount-loop,compare-select,byte-pack,halfword-swap,minmax-clamp,endian-swap,gray-decode,compare-select,array-scatter	0x257d7b8d	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0155	parity-fold--gray-decode-byte-pack-add-carry-09b	bit-manipulation	gray-decode,byte-pack,add-carry,minmax-clamp,endian-swap,popcount-loop,carry-chain,sub-borrow,reverse-loop,rotate-mix,carry-chain,minmax-clamp	0x9c92dc67	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0156	parity-fold--minmax-clamp-byte-pack-add-carry-09c	bit-manipulation	minmax-clamp,byte-pack,add-carry,rotate-mix,horner-loop,counted-loop,horner-loop,array-scatter,mask-merge,endian-swap,halfword-swap,divide-rem	0xef5eb842	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0157	parity-fold--endian-swap-byte-pack-add-carry-09d	bit-manipulation	endian-swap,byte-pack,add-carry,byte-pack,short-circuit,halfword-swap,sub-borrow,minmax-clamp,carry-chain,divide-rem,halfword-swap,mask-merge	0x1b72855e	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0158	parity-fold--carry-chain-byte-pack-add-carry-09e	bit-manipulation	carry-chain,byte-pack,add-carry,short-circuit,minmax-clamp,rotate-mix,sub-borrow,mask-merge,array-scatter,rotate-mix,counted-loop,sub-borrow	0x25292e03	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0159	parity-fold--horner-loop-byte-pack-add-carry-09f	bit-manipulation	horner-loop,byte-pack,add-carry,endian-swap,gray-decode,halfword-swap,byte-pack,halfword-swap,reverse-loop,multiply-low,counted-loop,halfword-swap	0x48f2e3c9	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
